[0509/103511.694:WARNING:render_frame_host_impl.cc(2751)] OnDidStopLoading was called twice.
[0509/104300.320:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · hackStripTcp: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.320:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · contactTransport: "wss"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.320:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · forceRport: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.320:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · autostart: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.321:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · rel100: "none"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.321:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · replaces: "none"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.322:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · mediaHandlerFactory: function promisifiedFactory(){var mediaHandler=mediaHandlerFactory.apply(this,arguments);function patchMethod(methodName){var method=mediaHandler[methodName];if(method.length>1){var callbacksFirst=methodName==="getDescription";mediaHandler[methodName]=SIP.Utils.promisify(mediaHandler,methodName,callbacksFirst)}}patchMethod("getDescription");patchMethod("setDescription");return mediaHandler}", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.322:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · authenticationFactory: undefined", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.322:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · allowLegacyNotifications: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.322:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · instanceId: "f22220bf-d7b1-4f55-b44b-e60f58fe3aa5"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.323:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · sipjsId: "jar9r"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.323:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · hostportParams: "endpoint.twilio.com"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.323:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · authorizationUser: "d40c9089-2a14-4f78-beae-52e429b0193a"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.324:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:00 GMT-0500 (Central Daylight Time) | sip.ua | · media: undefined", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104300.336:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104300.337:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104300.343:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104300.344:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104300.346:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104301.112:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104301.114:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104301.115:INFO:CONSOLE(180)] "Unable to connect to Room: Permission denied", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (180)
[0509/104347.271:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | configuration parameters after validation:", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.272:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · viaHost: "ltkf3dac47tf.invalid"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.272:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · uri: sip:4b352f76-ec68-493e-95e3-4c6ed44ebb17@endpoint.twilio.com", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.273:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · wsServers: [{"ws_uri":"wss://endpoint.twilio.com","sip_uri":"<sip:endpoint.twilio.com;transport=ws;lr>","weight":0,"status":0,"scheme":"WSS"}]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.286:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · password: NOT SHOWN", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.290:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · registerExpires: 600", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.294:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · register: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.295:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · registrarServer: sip:endpoint.twilio.com", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.302:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · wsServerMaxReconnection: 3", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.302:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · wsServerReconnectionTimeout: 4", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.314:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · connectionRecoveryMinInterval: 2", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.316:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · connectionRecoveryMaxInterval: 30", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.318:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · keepAliveInterval: 30", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.319:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · extraSupported: ["room-signaling","timer"]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.321:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · usePreloadedRoute: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.335:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · userAgentString: "SIP.js/0.7.7"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.335:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · iceCheckingTimeout: 5000", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.336:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · noAnswerTimeout: 60000", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.338:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · stunServers: ["stun:stun.l.google.com:19302"]", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.345:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · turnServers: []", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.346:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · traceSip: true", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.350:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · hackViaTcp: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.362:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · hackIpInContact: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.363:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · hackWssInTransport: true", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.364:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · hackAllowUnregisteredOptionTags: true", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.364:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · hackCleanJitsiSdpImageattr: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.365:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · hackStripTcp: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.366:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · contactTransport: "wss"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.367:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · forceRport: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.367:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · autostart: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.372:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · rel100: "none"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.376:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · replaces: "none"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.379:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · mediaHandlerFactory: function promisifiedFactory(){var mediaHandler=mediaHandlerFactory.apply(this,arguments);function patchMethod(methodName){var method=mediaHandler[methodName];if(method.length>1){var callbacksFirst=methodName==="getDescription";mediaHandler[methodName]=SIP.Utils.promisify(mediaHandler,methodName,callbacksFirst)}}patchMethod("getDescription");patchMethod("setDescription");return mediaHandler}", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.380:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · authenticationFactory: undefined", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.381:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · allowLegacyNotifications: false", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.388:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · instanceId: "d3f92035-db07-40fa-82f1-2bd2c47c4f22"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.393:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · sipjsId: "kl0n4"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.394:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · hostportParams: "endpoint.twilio.com"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.397:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · authorizationUser: "4b352f76-ec68-493e-95e3-4c6ed44ebb17"", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.402:INFO:CONSOLE(118)] "Wed May 09 2018 10:43:47 GMT-0500 (Central Daylight Time) | sip.ua | · media: undefined", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104347.403:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104347.404:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104347.405:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104347.405:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104347.406:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104347.940:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104347.942:INFO:CONSOLE(115)] "2018-05-09", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (115)
[0509/104347.943:INFO:CONSOLE(180)] "Unable to connect to Room: Permission denied", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (180)
[0509/104520.845:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104520.859:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104521.307:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104521.308:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104521.522:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104521.522:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104521.734:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104521.734:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104522.131:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104522.131:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104522.379:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104522.380:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104522.787:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104522.787:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104523.012:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104523.013:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104523.219:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104523.219:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104523.437:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104523.437:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104523.637:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104523.637:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104526.051:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104526.051:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104526.283:INFO:CONSOLE(186)] "Leaving room...", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (186)
[0509/104526.284:INFO:CONSOLE(187)] "Uncaught TypeError: Cannot read property 'disconnect' of undefined", source: http://localhost:54352/VideoChat/Fms/TwilioCall.aspx?roomName= (187)
[0509/104741.643:ERROR:browser_host_impl.cc(1663)] Invalid URL passed to CefBrowserHostImpl::LoadURL: http://:54352/VideoChat/Fms/TwilioCall.aspx?roomName=
[0509/104743.866:INFO:CONSOLE(118)] "Wed May 09 2018 10:47:43 GMT-0500 (Central Daylight Time) | sip.ua | user requested closure...", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104743.867:INFO:CONSOLE(118)] "Wed May 09 2018 10:47:43 GMT-0500 (Central Daylight Time) | sip.ua | closing registerContext", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
[0509/104743.869:INFO:CONSOLE(118)] "Wed May 09 2018 10:47:43 GMT-0500 (Central Daylight Time) | sip.registercontext | already unregistered", source: http://localhost:54352/VideoChat/Fms/UselessScript.js (118)
